Timestamp,Power,Result,PatternRIS0
2025-11-20T13:58:14.020053,-5,-74.29828643798828,9
2025-11-20T13:58:14.207648,-5,-74.32114124298096,10
2025-11-20T13:58:14.395424,-5,-74.24715995788574,11
2025-11-20T13:58:14.582923,-5,-74.19229984283447,12
2025-11-20T13:58:14.770489,-5,-74.2288589477539,13
2025-11-20T13:58:14.958507,-5,-74.31990146636963,14
2025-11-20T13:58:15.146004,-5,-74.26950454711914,15
2025-11-20T13:58:15.333750,-5,-74.31478500366211,16
2025-11-20T13:58:15.521873,-5,-74.24325942993164,17
2025-11-20T13:58:15.709234,-5,-74.2893123626709,18
2025-11-20T13:58:15.896522,-5,-74.2875623703003,19
2025-11-20T13:58:16.083436,-5,-74.24135684967041,20
2025-11-20T13:58:16.271102,-5,-74.30418014526367,21
2025-11-20T13:58:16.458028,-5,-74.30358409881592,22
2025-11-20T13:58:16.644860,-5,-74.26569938659668,23
2025-11-20T13:58:16.832013,-5,-74.24408435821533,24
2025-11-20T13:58:17.019481,-5,-74.27085876464844,25
2025-11-20T13:58:17.206467,-5,-74.17941570281982,26
2025-11-20T13:58:17.393773,-5,-74.34134006500244,27
2025-11-20T13:58:53.064756,-5,,28
2025-11-20T13:58:53.068604,-5,,29
2025-11-20T13:58:53.069249,-5,,30
2025-11-20T13:58:53.069801,-5,,30
2025-11-20T13:58:53.070340,-5,,30
2025-11-20T13:58:53.070874,-5,,30
2025-11-20T13:58:53.071423,-5,,30
2025-11-20T13:58:53.071968,-5,,30
2025-11-20T13:58:53.072513,-5,,30
2025-11-20T13:58:53.073046,-5,,30
2025-11-20T13:58:53.073601,-5,,30
2025-11-20T13:58:53.074138,-5,,30
2025-11-20T13:58:53.074665,-5,,30
2025-11-20T13:58:53.075219,-5,,30
2025-11-20T13:58:53.075783,-5,,30
2025-11-20T13:58:53.076339,-5,,30
2025-11-20T13:58:53.076878,-5,,30
2025-11-20T13:58:53.077439,-5,,30
2025-11-20T13:58:53.077980,-5,,30
2025-11-20T13:58:53.078509,-5,,30
2025-11-20T13:58:53.079034,-5,,30
2025-11-20T13:58:53.079592,-5,,30
2025-11-20T13:58:53.080136,-5,,30
2025-11-20T13:58:53.080668,-5,,30
2025-11-20T13:58:53.081194,-5,,30
2025-11-20T13:58:53.081729,-5,,30
2025-11-20T13:58:53.082282,-5,,30
2025-11-20T13:58:53.082815,-5,,30
2025-11-20T13:58:53.083358,-5,,30
2025-11-20T13:58:53.083904,-5,,30
2025-11-20T13:58:53.084465,-5,,30
2025-11-20T13:58:53.085005,-5,,30
2025-11-20T13:58:53.085535,-5,,30
2025-11-20T13:58:53.086059,-5,,30
2025-11-20T13:58:53.086617,-5,,30
2025-11-20T13:58:53.087153,-5,,30
2025-11-20T13:58:53.087680,-5,,30
2025-11-20T13:58:53.088209,-5,,30
2025-11-20T13:58:53.088739,-5,,30
2025-11-20T13:58:53.089293,-5,,30
2025-11-20T13:58:53.089827,-5,,30
2025-11-20T13:58:53.090352,-5,,30
2025-11-20T13:58:53.090884,-5,,30
2025-11-20T13:58:53.091443,-5,,30
2025-11-20T13:58:53.091985,-5,,30
2025-11-20T13:58:53.092526,-5,,30
2025-11-20T13:58:53.093078,-5,,30
2025-11-20T13:58:53.093626,-5,,30
2025-11-20T13:58:53.094156,-5,,30
2025-11-20T13:58:53.094704,-5,,30
2025-11-20T13:58:53.095253,-5,,30
2025-11-20T13:58:53.095789,-5,,30
2025-11-20T13:58:53.096332,-5,,30
2025-11-20T13:58:53.096885,-5,,30
2025-11-20T13:58:53.097419,-5,,30
2025-11-20T13:58:53.097944,-5,,30
2025-11-20T13:58:53.098468,-5,,30
2025-11-20T13:58:53.099028,-5,,30
2025-11-20T13:58:53.099564,-5,,30
2025-11-20T13:58:53.100090,-5,,30
2025-11-20T13:58:53.100623,-5,,30
2025-11-20T13:58:53.101163,-5,,30
2025-11-20T13:58:53.101721,-5,,30
2025-11-20T13:58:53.102254,-5,,30
2025-11-20T13:58:53.102801,-5,,30
2025-11-20T13:58:53.103352,-5,,30
2025-11-20T13:58:53.103888,-5,,30
2025-11-20T13:58:53.104421,-5,,30
2025-11-20T13:58:53.104962,-5,,30
2025-11-20T13:58:53.105509,-5,,30
2025-11-20T13:58:53.106040,-5,,30
2025-11-20T13:58:53.106569,-5,,30
2025-11-20T13:58:53.107131,-5,,30
2025-11-20T13:58:53.107672,-5,,30
2025-11-20T13:58:53.108209,-5,,30
2025-11-20T13:58:53.108739,-5,,30
2025-11-20T13:58:53.109298,-5,,30
2025-11-20T13:58:53.109836,-5,,30
2025-11-20T13:58:53.110362,-5,,30
2025-11-20T13:58:53.110904,-5,,30
2025-11-20T13:58:53.111457,-5,,30
2025-11-20T13:58:53.111993,-5,,30
2025-11-20T13:58:53.112547,-5,,30
2025-11-20T13:58:53.113099,-5,,30
2025-11-20T13:58:53.113637,-5,,30
2025-11-20T13:58:53.114181,-5,,30
2025-11-20T13:58:53.114735,-5,,30
2025-11-20T13:58:53.115267,-5,,30
2025-11-20T13:58:53.115797,-5,,30
2025-11-20T13:58:53.116361,-5,,30
2025-11-20T13:58:53.116895,-5,,30
2025-11-20T13:58:53.117419,-5,,30
2025-11-20T13:58:53.117943,-5,,30
2025-11-20T13:58:53.118500,-5,,30
2025-11-20T13:58:53.119035,-5,,30
2025-11-20T13:58:53.119564,-5,,30
2025-11-20T13:58:53.120088,-5,,30
2025-11-20T13:58:53.120636,-5,,30
2025-11-20T13:58:53.121187,-5,,30
2025-11-20T13:58:53.121716,-5,,30
2025-11-20T13:58:53.122242,-5,,30
2025-11-20T13:58:53.122793,-5,,30
2025-11-20T13:58:53.123332,-5,,30
2025-11-20T13:58:53.123861,-5,,30
2025-11-20T13:58:53.124399,-5,,30
2025-11-20T13:58:53.124953,-5,,30
2025-11-20T13:58:53.125488,-5,,30
2025-11-20T13:58:53.126024,-5,,30
2025-11-20T13:58:53.126574,-5,,30
2025-11-20T13:58:53.127108,-5,,30
2025-11-20T13:58:53.127633,-5,,30
2025-11-20T13:58:53.128181,-5,,30
2025-11-20T13:58:53.128729,-5,,30
2025-11-20T13:58:53.129260,-5,,30
2025-11-20T13:58:53.129785,-5,,30
2025-11-20T13:58:53.130327,-5,,30
2025-11-20T13:58:53.130881,-5,,30
2025-11-20T13:58:53.131417,-5,,30
2025-11-20T13:58:53.131942,-5,,30
2025-11-20T13:58:53.132492,-5,,30
2025-11-20T13:58:53.133037,-5,,30
2025-11-20T13:58:53.133569,-5,,30
2025-11-20T13:58:53.134095,-5,,30
2025-11-20T13:58:53.134643,-5,,30
2025-11-20T13:58:53.135184,-5,,30
2025-11-20T13:58:53.135712,-5,,30
2025-11-20T13:58:53.136249,-5,,30
2025-11-20T13:58:53.136810,-5,,30
2025-11-20T13:58:53.137348,-5,,30
2025-11-20T13:58:53.137894,-5,,30
2025-11-20T13:58:53.138445,-5,,30
2025-11-20T13:58:53.138981,-5,,30
2025-11-20T13:58:53.139509,-5,,30
2025-11-20T13:58:53.140060,-5,,30
2025-11-20T13:58:53.140607,-5,,30
2025-11-20T13:58:53.141137,-5,,30
2025-11-20T13:58:53.141662,-5,,30
2025-11-20T13:58:53.142219,-5,,30
2025-11-20T13:58:53.142754,-5,,30
2025-11-20T13:58:53.143280,-5,,30
2025-11-20T13:58:53.143806,-5,,30
2025-11-20T13:58:53.144341,-5,,30
2025-11-20T13:58:53.144903,-5,,30
2025-11-20T13:58:53.145442,-5,,30
2025-11-20T13:58:53.145972,-5,,30
2025-11-20T13:58:53.146497,-5,,30
2025-11-20T13:58:53.147049,-5,,30
2025-11-20T13:58:53.147584,-5,,30
2025-11-20T13:58:53.148113,-5,,30
2025-11-20T13:58:53.148644,-5,,30
2025-11-20T13:58:53.149201,-5,,30
2025-11-20T13:58:53.149738,-5,,30
2025-11-20T13:58:53.150270,-5,,30
2025-11-20T13:58:53.150795,-5,,30
2025-11-20T13:58:53.151352,-5,,30
2025-11-20T13:58:53.151890,-5,,30
2025-11-20T13:58:53.152425,-5,,30
2025-11-20T13:58:53.152949,-5,,30
2025-11-20T13:58:53.153505,-5,,30
2025-11-20T13:58:53.154039,-5,,30
2025-11-20T13:58:53.154567,-5,,30
2025-11-20T13:58:53.155125,-5,,30
2025-11-20T13:58:53.155660,-5,,30
2025-11-20T13:58:53.156196,-5,,30
2025-11-20T13:58:53.156757,-5,,30
2025-11-20T13:58:53.157290,-5,,30
2025-11-20T13:58:53.157828,-5,,30
2025-11-20T13:58:53.158358,-5,,30
2025-11-20T13:58:53.158917,-5,,30
2025-11-20T13:58:53.159452,-5,,30
2025-11-20T13:58:53.159979,-5,,30
2025-11-20T13:58:53.160512,-5,,30
2025-11-20T13:58:53.161051,-5,,30
2025-11-20T13:58:53.161601,-5,,30
2025-11-20T13:58:53.162130,-5,,30
2025-11-20T13:58:53.162652,-5,,30
2025-11-20T13:58:53.163171,-5,,30
2025-11-20T13:58:53.163717,-5,,30
2025-11-20T13:58:53.164265,-5,,30
2025-11-20T13:58:53.164793,-5,,30
2025-11-20T13:58:53.165316,-5,,30
2025-11-20T13:58:53.165874,-5,,30
2025-11-20T13:58:53.166414,-5,,30
2025-11-20T13:58:53.166943,-5,,30
2025-11-20T13:58:53.167473,-5,,30
2025-11-20T13:58:53.168027,-5,,30
2025-11-20T13:58:53.168573,-5,,30
2025-11-20T13:58:53.169099,-5,,30
2025-11-20T13:58:53.169623,-5,,30
2025-11-20T13:58:53.170177,-5,,30
2025-11-20T13:58:53.170715,-5,,30
2025-11-20T13:58:53.171239,-5,,30
2025-11-20T13:58:53.171762,-5,,30
2025-11-20T13:58:53.172286,-5,,30
2025-11-20T13:58:53.172838,-5,,30
2025-11-20T13:58:53.173371,-5,,30
2025-11-20T13:58:53.173894,-5,,30
2025-11-20T13:58:53.174432,-5,,30
2025-11-20T13:58:53.174977,-5,,30
2025-11-20T13:58:53.175504,-5,,30
2025-11-20T13:58:53.176024,-5,,30
2025-11-20T13:58:53.176556,-5,,30
2025-11-20T13:58:53.177113,-5,,30
2025-11-20T13:58:53.177647,-5,,30
2025-11-20T14:09:47.935864,10.0,-74.33610439300537,0
2025-11-20T14:09:48.122713,10.0,-73.79810810089111,1
2025-11-20T14:09:48.310182,10.0,-74.33380126953125,2
2025-11-20T14:09:48.497493,10.0,-74.23259258270264,3
2025-11-20T14:09:48.685250,10.0,-74.25642967224121,4
2025-11-20T14:09:48.873692,10.0,-74.35309410095215,5
2025-11-20T14:09:49.061959,10.0,-74.2630386352539,6
2025-11-20T14:09:49.248946,10.0,-74.32939529418945,7
2025-11-20T14:09:49.435254,10.0,-74.27116394042969,8
2025-11-20T14:09:49.621819,10.0,-74.32950019836426,9
2025-11-20T14:09:49.807952,10.0,-74.34077739715576,10
2025-11-20T14:09:49.994409,10.0,-74.36501502990723,11
2025-11-20T14:09:50.182421,10.0,-74.28822040557861,12
2025-11-20T14:09:50.369005,10.0,-74.32264804840088,13
2025-11-20T14:09:50.556337,10.0,-74.29375171661377,14
2025-11-20T14:09:50.743188,10.0,-74.3511438369751,15
2025-11-20T14:09:50.931035,10.0,-74.26076889038086,16
2025-11-20T14:09:51.118238,10.0,-74.25680637359619,17
2025-11-20T14:09:51.306061,10.0,-74.37861919403076,18
2025-11-20T14:09:51.493785,10.0,-74.3104600906372,19
2025-11-20T14:09:51.681383,10.0,-74.20879364013672,20
2025-11-20T14:09:51.869628,10.0,-74.35851573944092,21
2025-11-20T14:09:52.056766,10.0,-74.27557468414307,22
2025-11-20T14:09:52.244438,10.0,-74.35708522796631,23
2025-11-20T14:09:52.431959,10.0,-74.32663440704346,24
2025-11-20T14:09:52.619601,10.0,-74.27564144134521,25
2025-11-20T14:09:52.806544,10.0,-74.23782348632812,26
2025-11-20T14:09:52.994057,10.0,-74.27555084228516,27
2025-11-20T14:09:53.181541,10.0,-74.25070285797119,28
2025-11-20T14:09:53.368728,10.0,-74.25147533416748,29
2025-11-20T14:09:53.556048,10.0,-74.36236381530762,30
2025-11-20T14:09:53.743547,Noise,-74.26016330718994,0
2025-11-20T14:09:53.930772,Noise,-74.2824125289917,1
2025-11-20T14:09:54.118444,Noise,-74.39118385314941,2
2025-11-20T14:09:54.306022,Noise,-74.22788619995117,3
2025-11-20T14:09:54.493611,Noise,-74.28291320800781,4
2025-11-20T14:09:54.681263,Noise,-74.39001560211182,5
2025-11-20T14:09:54.869075,Noise,-74.3745231628418,6
2025-11-20T14:09:55.056673,Noise,-74.31342124938965,7
2025-11-20T14:09:55.244246,Noise,-74.31215286254883,8
2025-11-20T14:09:55.431474,Noise,-74.28795337677002,9
2025-11-20T14:09:55.619051,Noise,-74.32098388671875,10
2025-11-20T14:09:55.806137,Noise,-74.2703914642334,11
2025-11-20T14:09:55.993956,Noise,-74.23883438110352,12
2025-11-20T14:09:56.181527,Noise,-74.193434715271,13
2025-11-20T14:10:10.850227,Noise,,14
2025-11-20T14:10:10.853127,Noise,,15
2025-11-20T14:10:10.853693,Noise,,16
2025-11-20T14:10:10.854188,Noise,,16
2025-11-20T14:10:10.854675,Noise,,16
2025-11-20T14:10:10.855692,Noise,,16
2025-11-20T14:10:10.858171,Noise,,16
2025-11-20T14:10:10.860200,Noise,,16
2025-11-20T14:10:10.862051,Noise,,16
2025-11-20T14:10:10.863636,Noise,,16
2025-11-20T14:10:10.864948,Noise,,16
2025-11-20T14:10:10.866079,Noise,,16
2025-11-20T14:10:10.867129,Noise,,16
2025-11-20T14:10:10.868075,Noise,,16
2025-11-20T14:10:10.868904,Noise,,16
2025-11-20T14:10:10.869641,Noise,,16
2025-11-20T14:10:10.870295,Noise,,16
2025-11-20T14:10:10.870879,Noise,,16
2025-11-20T14:10:10.871455,Noise,,16
2025-11-20T14:10:10.871965,Noise,,16
2025-11-20T14:10:10.872447,Noise,,16
2025-11-20T14:10:10.872900,Noise,,16
2025-11-20T14:10:10.873380,Noise,,16
2025-11-20T14:10:10.873845,Noise,,16
2025-11-20T14:10:10.874301,Noise,,16
2025-11-20T14:10:10.874754,Noise,,16
2025-11-20T14:10:10.875200,Noise,,16
2025-11-20T14:10:10.875666,Noise,,16
2025-11-20T14:10:10.876140,Noise,,16
2025-11-20T14:10:10.876604,Noise,,16
2025-11-20T14:10:10.877053,Noise,,16
2025-11-20T14:10:10.877506,Noise,,16
2025-11-20T14:10:10.877990,Noise,,16
2025-11-20T14:10:10.878453,Noise,,16
2025-11-20T14:10:10.878919,Noise,,16
2025-11-20T14:10:10.879397,Noise,,16
2025-11-20T14:10:10.879859,Noise,,16
2025-11-20T14:10:10.880327,Noise,,16
2025-11-20T14:10:10.880784,Noise,,16
2025-11-20T14:10:10.881232,Noise,,16
2025-11-20T14:10:10.881711,Noise,,16
2025-11-20T14:10:10.882179,Noise,,16
2025-11-20T14:10:10.882638,Noise,,16
2025-11-20T14:10:10.883099,Noise,,16
2025-11-20T14:10:10.883578,Noise,,16
2025-11-20T14:10:10.884038,Noise,,16
2025-11-20T14:10:10.884517,Noise,,16
2025-11-20T14:10:10.884967,Noise,,16
2025-11-20T14:10:10.885418,Noise,,16
2025-11-20T14:10:10.885905,Noise,,16
2025-11-20T14:10:10.886373,Noise,,16
2025-11-20T14:10:10.886828,Noise,,16
2025-11-20T14:10:10.887278,Noise,,16
2025-11-20T14:10:10.887727,Noise,,16
2025-11-20T14:10:10.888223,Noise,,16
2025-11-20T14:10:10.888690,Noise,,16
2025-11-20T14:10:10.889147,Noise,,16
2025-11-20T14:10:10.889613,Noise,,16
2025-11-20T14:10:10.890098,Noise,,16
2025-11-20T14:10:10.890572,Noise,,16
2025-11-20T14:10:10.891054,Noise,,16
2025-11-20T14:10:10.891521,Noise,,16
2025-11-20T14:10:10.891979,Noise,,16
2025-11-20T14:10:10.892468,Noise,,16
2025-11-20T14:10:10.892930,Noise,,16
2025-11-20T14:10:10.893413,Noise,,16
2025-11-20T14:10:10.893877,Noise,,16
2025-11-20T14:10:10.894334,Noise,,16
2025-11-20T14:10:10.894786,Noise,,16
2025-11-20T14:10:10.895232,Noise,,16
2025-11-20T14:10:10.895745,Noise,,16
2025-11-20T14:10:10.896230,Noise,,16
2025-11-20T14:10:10.896691,Noise,,16
2025-11-20T14:10:10.897158,Noise,,16
2025-11-20T14:10:10.897634,Noise,,16
2025-11-20T14:10:10.898091,Noise,,16
2025-11-20T14:10:10.898551,Noise,,16
2025-11-20T14:10:10.899035,Noise,,16
2025-11-20T14:10:10.899502,Noise,,16
2025-11-20T14:10:10.899958,Noise,,16
2025-11-20T14:10:10.900422,Noise,,16
2025-11-20T14:10:10.900895,Noise,,16
2025-11-20T14:10:10.901371,Noise,,16
2025-11-20T14:10:10.901832,Noise,,16
2025-11-20T14:10:10.902287,Noise,,16
2025-11-20T14:10:10.902736,Noise,,16
2025-11-20T14:10:10.903218,Noise,,16
2025-11-20T14:10:10.903683,Noise,,16
2025-11-20T14:10:10.904143,Noise,,16
2025-11-20T14:10:10.904601,Noise,,16
2025-11-20T14:10:10.905053,Noise,,16
2025-11-20T14:10:10.905538,Noise,,16
2025-11-20T14:10:10.906003,Noise,,16
2025-11-20T14:10:10.906459,Noise,,16
2025-11-20T14:10:10.906915,Noise,,16
2025-11-20T14:10:10.907371,Noise,,16
2025-11-20T14:10:10.907855,Noise,,16
2025-11-20T14:10:10.908333,Noise,,16
2025-11-20T14:10:10.908788,Noise,,16
2025-11-20T14:10:10.909255,Noise,,16
2025-11-20T14:10:10.909735,Noise,,16
2025-11-20T14:10:10.910200,Noise,,16
2025-11-20T14:10:10.910657,Noise,,16
2025-11-20T14:10:10.911108,Noise,,16
2025-11-20T14:10:10.911585,Noise,,16
2025-11-20T14:12:21.890535,10.0,-74.15753364562988,0
